token,age,sex_name,onbo_complete,install_type,monthly_avg_access_days,weekly_avg_access_days,weight_records,sleep_records,food_records,menstruation_records
2f244f3a481662d2b3c70d855081464672abcd7f0df4d7ac9090d00ef6fe17af,48,女性,2018-05,imcplanning_int,27,6,110,467,422,1
ccb5e038a0860c36a32a55dbf47396aa8d68d213ed882586d7b518ccddb6277c,22,女性,2018-05,Organic,10,3,70,164,15,20
c53bc8e00a723e031d82e90f13484907a214c2044f13d4cef938e76bdb694228,40,女性,2018-05,Organic,11,3,19,348,23,2
97cb712bff90c76723abb512d6170082ae3a15f40357718d2ec1f870b9793dd8,44,男性,2018-05,FiNC_Project,27,6,395,427,51,0
1099fcedd9880c56e902b2c50342f8be6d6e164f298d43f52a9053c8e60b0e7c,56,男性,2018-05,Organic,22,5,190,714,2,0
4fc0be5adfac237f55716f14a6609cf354ade8380a3be601479e2bb86fe8b5c8,37,女性,2018-05,招待リンク,10,2,2,441,1,0
611c812e89ef987a0298e661baf4f21f4141fed5ee672b0ca2ac96e4113cfbc9,51,女性,2018-07,Organic,17,4,108,391,2,13
8b964482e4f1a9153263d1b84318d12ea1d11c2fc22d9c4b62a79e9b4ff09410,40,女性,2018-07,applovin_int,15,4,6,374,3,22
c912563f1d02990a01ce95e2575a4af09263c43a009a05b0bc9716c02042fc5c,41,女性,2018-08,smartnews,5,2,4,127,1,1
7f11b164f7b8761f9961c9d60da796d054150ee45fa7e97eef304a3ddbb88210,39,女性,2018-08,Organic,18,4,225,546,60,6
cd31a06213fbb8a7930a7896820651ca6b3dd22709ce1712fe4c2eb9366264d4,60,女性,2018-09,smartc_int,26,6,113,331,576,0
c89a3c12ec8eab01ee62ec45b0c9f6d577e9aec73cd3b8d8481ff177e7438649,47,女性,2018-09,APP_website,13,3,53,228,54,2
de67e5569fb9cbf264aabd20fec8be0f3c96fb0e8f9725c49d3ed3672ffc1fa9,63,男性,2018-09,tokucha,25,6,234,318,485,0
befd5d2d16afd06e61e1cf374473cf3513632527adc42c7597078faeb7bbc46c,29,女性,2018-09,tokucha,16,4,157,310,75,2
5d652538d35c72be3615da9e77ed0e319dc56fdcc2735e8abf85ecdf74cc3c21,31,女性,2018-09,googleadwords_int,10,3,26,323,30,12
dca6c37628d6c3bc65e89bae15f4510d72e86ca554e7903b24324dc3d46eaa2d,26,女性,2018-09,tokucha,19,5,81,296,583,15
94641954c336213d6517738577f6ca21457b4ba12a0ad4a81085a4b45cfae017,53,男性,2018-10,tokucha,12,3,48,332,193,0
79a694ad51e1a90bc5ae8ab7ab4742bd0dbeb7c104d5239363b2ffe7161f1b90,50,女性,2018-11,Organic,27,6,448,275,50,7
af102683cfcf56386cdda136feb080d0ab6c345d54e5ec07c07f4e33db82ce4b,42,女性,2018-11,applovin_int,14,3,2,267,1,4
caf9e541037ca4a2a740b9c0de063ee3e51994e81153a4b6762b62b402f668a5,43,女性,2018-12,dotgames_int,28,6,287,256,786,11
0c7ed91fbf25c3f5dbbc03def59a98f2dd0afad6e477447cfb67e40525ed2f98,45,女性,2018-12,tokucha,20,4,47,226,124,7
37f8097857e69e998ac8c83eda8cbd9c406240e529ee7386f3d0f4adc2b9d0f7,47,女性,2019-05,Organic,6,3,24,72,19,2
eeba2e57b3d157e98712b6d50e1182186a95e29af4442845c9dc0bb99a8b3fb1,39,女性,2018-12,gohobi2018autumn,26,6,83,242,20,1
b16e39d6abff81692c3a29c7d2968b7ebc848575bffd58fc5b97f4c94742514c,46,女性,2018-12,googleadwords_int,19,5,27,227,9,2
fbc50e5ea7a9e13b158eaa9326e8800d9e6784071b0eb84d596f8fe8fea2e7c3,41,女性,2018-12,applovin_int,25,6,130,230,906,9
2ae6f9f6bbe4f33254129297c2e2f2a342502e94bee775ba342a64e3c84d2f66,40,女性,2018-12,googleadwords_int,20,5,185,148,105,9
5b60ec4da2250b43e4e39707c706542bb73d540d7381a58ca69e7ad1c423889c,49,女性,2018-12,FacebookAds,13,4,2,219,0,3
3031982fce5ca117726e38ab4442f1dbb3ae500220a677bab2444e13d400f2dd,27,女性,2018-12,Organic,13,4,67,118,94,3
1770a70af50f3a5b3ce1cb72c83a1dd5342bc8da4066b87582235e5d6513a21b,48,女性,2019-01,lap_int,21,5,81,222,303,4
3dbb5baa0bc367faacd52442acb8add50fc36d7a19177053d26b5212951cd174,49,女性,2019-01,Organic,26,6,367,212,713,5
39c54a603e3bcc257a2388c4bb85b3fb489eff44ebf6abff29688cc81f8bacfa,47,男性,2019-01,smartc_int,25,6,112,205,124,0
a75e1090ec662e9c63702646feff623734b5eda400b1df296ee9a51e04267cd9,30,女性,2019-01,applovin_int,25,6,5,192,7,2
69e27b20bd179df5e28cfc108e2aabc776d36a0773fe0a4a9a4d9624b1b1d1e2,44,女性,2019-02,Organic,24,6,71,187,56,8
8e789dbec7ff1fb7178e8123c4d5aa3b724290a15d57a316794f0599132ca2dc,34,女性,2019-06,googleadwords_int,15,5,44,66,0,4
822661c38e2c74b08de4f8fa39ab11b82683812c96a8d93be5a3c9fbb643aa13,51,女性,2019-03,googleadwords_int,26,6,151,159,182,0
0d3da13eec1f93217c0a68fdca6ef5612488f8fb15d7ecf22fa5f11a95f63fec,22,女性,2019-03,FiNC_Premium,21,5,22,153,33,1
3cb1e37cf6c70ba006b3eab9fc16328be3798b797abfc60aa037a99293dafec1,30,女性,2017-04,FacebookAds,8,3,12,54,5,3
b63221c42b9eff19dcbbf22f15e95d180f129e390cfae542a5cf35591710a23d,45,女性,2017-05,FacebookAds,13,4,6,81,8,2
5b88e0d01fc732428bd3dd71be59b090947f80672a8f38aa07f5c4f936ded4c9,35,女性,2017-07,招待リンク,21,5,17,389,3,4
469e6ef9860e710e27d9823a5d9b2d727a3623b171a2ba9a8fd5e1b16c845798,,女性,2017-08,FacebookAds,22,5,61,287,3,20
b7593c92633279eb0ca71d575c0ec516885d0d16d85a19d703871c4a2f5fdc87,69,女性,2017-08,Organic,22,5,351,616,201,0
363dbd41581fc0e3f21df18007fe0533f3f4a7b6921dd9a3bdfe5bb195b7889d,48,,2017-08,FacebookAds,26,6,5,1,0,0
2497e08a9196d522e319eb6ffd1c0f32f37e435ddcad04f06d63fc30270d0091,48,女性,2017-10,Organic,17,4,190,396,395,12
3394333075f9d6adbff1097bebe5059e305a9593ced18711f5f7fee84f8f6921,44,女性,2017-10,Instagram,27,6,9,179,2,24
90610e4c00fc9f09689b992f7365f1523699ea047190bc6b31faf4c774b9f3cf,52,女性,2017-11,Organic,23,5,41,310,71,0
ccfdcf2fa9765f929a3911672038ec61c6725ec965085ccc02aaf956750b70d2,44,女性,2017-12,Organic,11,3,59,65,6,1
c6b26c380084110a59624dc1590271ea2dd37d3a30f7f2f0651ad7c9ac5f0e9c,34,女性,2018-02,Organic,5,2,3,50,146,3
6f71d97bdda115c7c96821b6e4ab45fd89219fbe71dee4dd4524be1c54fba55b,55,女性,2018-04,招待リンク,8,2,5,399,2,0
b7ad7c1b39e16d62c8059096137a793172b485afc633cfa45c6838e52763f380,37,女性,2018-05,Organic,27,6,381,247,37,16
a3a75c32a6e98bfaaf348ded25bccde39400d3175a4d12051b2647aca39e8366,45,女性,2018-05,Organic,19,4,212,443,12,7
83a766f4919b8ef57f7753dc9269b6d738812f6b36bad97a9a400b95b7744c7e,18,女性,2018-05,Instagram_Stories,28,6,419,458,932,11
fc589e761273557929ab7e7c91528cced4fb389b90cff564d5fca8fa4bc8901b,21,女性,2018-06,applovin_int,20,4,202,373,36,15
31ae22704bac820121b0b5c002ce3a2a19e5c446a091b01f444636f197f54a64,56,女性,2018-06,smartc_int,26,6,270,424,360,3
4c065053a271304ec622f9cbda822fa9315da3c3c4321ec342234811fdbfab2f,32,女性,2018-06,applovin_int,6,4,22,93,26,5
b92ce52a97ab977f5d37d5127e06f9525dcc03db22087864eda7bd84274bd60e,23,女性,2018-07,taptica_int,12,4,20,165,60,3
cd6437c914be598e4917bffb23dce4e56b47623e049b665c08471ff106d31243,44,女性,2018-08,Organic,25,6,18,357,14,14
a3eaa7e574a1a41f015bf8d226df0c958c8de7ff1fad78a5cc28f59bf606fae1,38,女性,2018-08,Instagram,4,2,4,357,0,1
db47697bebdbaee88208e9877baaa6b9b0a93f557441bc75b5a76822cef16bc8,45,男性,2018-08,Organic,10,2,11,278,0,0
67f50ef181025021c45e30f911d5e9f0e762731953e6495d3972a93d85f53a0c,32,女性,2018-08,Organic,25,6,243,338,341,7
2bc3aaa502b499305daa7c218955289807575a7d25260b357b2632c8031a913d,32,女性,2018-08,applovin_int,21,5,29,348,7,13
ddb56f12bfab03df8ab46aa8814e75c15e650c5926b49685b4a8c3d23fcd85ec,31,女性,2018-09,Organic,21,5,36,330,9,3
cd35f970637657aa26a7b54ced6aba2314951d966f8bfabeebdcb38a1c77c72e,41,女性,2018-09,Instagram,13,3,17,204,6,1
8a1f353246dcdb0f248f808decc38f21f9d52a1f11d4d224d9cf7ce06d4e88da,43,女性,2018-09,tokucha,25,6,21,320,151,15
1bf8990005ca4a916a3cb1cb9cd1d6cb00d95aec10d19f5c46d9d9aec9c75576,45,女性,2018-09,tokucha,25,6,204,333,498,13
4e5ab3a2afbf2989d1eb8bc0a593ed3211a06f63d3364174a1658c6b9d6dcd1f,49,男性,2018-09,tokucha,27,6,306,321,1,0
4b455ea560eedf2cd692b797f50248dbb2ae14e6d165ed719a78c42354aced77,50,女性,2018-09,freakout_int,17,4,10,319,0,1
e8465e6c4d3ad2455bb95fab630cacbb99b1a0b9822726270b8f9ef2dac6e531,56,女性,2018-09,Instagram,21,5,269,318,631,1
df5d488475753753e8438f5e19def91a206555c8da886c100ce5eed15d5f197d,55,男性,2018-09,mtburn_int,11,3,53,62,152,0
6aba9e15b858f409a29b08d9f9166096fc51c373cabf53743df84979c88ce398,35,女性,2018-09,applovin_int,24,6,19,369,14,11
dba43b306c76162257bbbe8ad66ebb7ab852f60896c730a2338e9e6182b5982b,54,女性,2018-10,tokucha,26,6,47,190,25,0
b39c0a767c3a6b17e379b70aa3b911c7a0f332d2746a51223f5510133218081e,54,女性,2018-10,Organic,24,6,242,205,61,0
bd61cd249364450a778cc7bc933422cc8acc887a699645f778b770c3855ab1d9,32,女性,2018-10,applovin_int,23,6,160,298,417,4
680931dc384088b5d5ff8f15ded4ab3f937247e0ea572a97050138ae05c101eb,44,女性,2018-10,tokucha,24,6,127,293,60,16
4f67e2a9a377a1626cb4f9a3933ead8ba611206ad94123f439363714900e9e5a,30,女性,2018-10,Organic,18,4,97,206,113,2
9e094426401c2e0cd8286bb604a2b928fea90bf6868891f34fdd9e58b407879b,28,男性,2018-10,tokucha,11,3,1,254,4,0
c65634bf3985cc4c4a5d8688bf71bd677a0b1f10962ccdae70e4f52e623dcb45,46,女性,2018-10,Organic,11,2,7,260,0,4
8e2f908afb94a81a3ad5fa27974f1c372236bbd58316ec058af336624e976546,50,女性,2018-10,Organic,25,6,68,249,78,9
374148c5198d58dd01b9975e103cf91e6991c342b8a4b08eab8f20b9e833fee0,45,女性,2018-11,Instagram,28,6,268,283,982,11
086fd7247a01449ec232b784961755e44a27cc426169c34711ea570127b33d95,36,女性,2018-11,Organic,23,6,214,267,319,2
37caccb40aa84a0bf68335c96e39d0fb3d0a5c07228be5f29b95b67bd1849479,37,女性,2018-11,Organic,24,6,290,234,37,11
19de1afdeab57546b6696f25c539ded11f1027f54c9defc9a3aa932b2bf60b69,28,女性,2018-12,Organic,12,4,50,44,109,3
73480b07a3dc079bd7fc05521ce38645e87b691ec298cda8c1234ebd645a0be9,25,女性,2018-12,applovin_int,13,4,64,230,32,5
016ee87b52be13079f9c1938627b803f3344ae0906061feae7cb61ab44b42a0c,45,女性,2019-01,tokucha,27,6,223,225,382,8
2deb808ddb12985b5ba15c0cc97fe062c758f949b9b3d1def4239825dece028c,30,女性,2019-01,Instagram,19,4,4,185,19,4
3648f4206b43007ef03fd043ac28eb109cb428434a0557327050b30ce13426f9,28,女性,2019-01,FacebookAds,27,6,136,248,189,8
1c6f71d7d845d2a987bfc4e6bc2a205d5821737aeaaabcd1d46a8731106e5b41,20,女性,2019-01,taptica_int,9,3,14,67,6,3
76c2e1ef1b675a148e24df207a7ab268cf79ceb0e2e47499204869cda25a7115,29,女性,2017-06,Organic,21,5,252,351,435,24
9568ff8bae95a56df54505805617f982f138836c18172e2a3319e5fc40d2651d,35,女性,2017-07,Organic,16,4,238,443,90,22
7aa231e20faded3cde5d6466719e4fa24b6804546d8e9bbfab58110a3625056c,45,女性,2017-08,Organic,16,4,42,416,17,21
97022024aee4dea11c982fedb0edf66c609fd5cdfd6d56920e31a7fbd947f7b0,43,女性,2017-09,FacebookAds,17,4,68,50,94,23
e36bd7669ab70ee6b92aa756ef903be1b512f8669f78f4b8a41f2567f400b9ce,38,女性,2017-09,Organic,11,4,209,270,203,1
741644beb68140eb1c04703ed332790526028c9ec7354ff53720f167c690e6ff,28,女性,2017-09,applovin_int,19,5,120,307,124,10
086202d53e1998c8bdfd2313627b9d3c9e962e6c291fc851f7d56e75423d6610,46,女性,2017-11,Instagram,25,5,63,514,3,2
edcb3e77004aef056e35e6c0431f6bd5a9f5a2bc37253d1bad9d7e0a2584ce21,63,男性,,Organic,13,4,0,211,176,0
b58e5aae2074c0ddc5af2476f2c85c335e94c7c8ed82516880cacc769e033a07,29,女性,2017-11,mtburn_int,25,6,244,276,41,20
d9b1e365a216846a1183fb73c413e000ee123b0a1b68081aa8d1a55cfc0a3018,30,女性,2018-03,Organic,17,4,199,470,55,13
75430abdcd5a6a4e5706d4d3b6c1b3e25972fc26ac6487e0cc3bcee0a1aab98a,48,女性,2018-03,Organic,20,5,123,452,243,21
bae9b85c7f866967bc3d4fc193e1f94f4bd5922546428f3f061ce6c4aa0d46f9,47,女性,2018-04,Organic,27,6,252,474,575,22
b3296d1c9c67c9516ab5b777047ea7f0c7d84717c52c7a06b4af9c3ab455aa78,51,女性,2018-04,Organic,26,6,198,220,25,0
991faf2e63307575835a3fb0cdc8647f387f6f2238793fc19ef9679f94ca91ca,43,女性,2018-04,applovin_int,16,4,31,482,0,1
37007bf6312cf3a7a7d5c5af75d1a75d3379a62f4efd164acf805060dcd7ea66,34,女性,2018-04,applovin_int,28,6,293,478,31,17
6f2a9daaa9f2995017fc6ca0b7268ca0764296529dd995152f0a413ab388cc16,22,女性,2018-04,Organic,27,6,481,481,427,15
d8e50bcc59384fe85402456f4b1d9fadde56d4456e0dc3aa54bff5f4ae104e6c,49,女性,2018-04,Organic,14,4,151,293,16,7
94cbef8df3a03a663bc8260decb4f6918e4e25216f6cbb9f563e2bc41053eb13,28,女性,2018-05,googleadwords_int,8,2,18,52,10,7
4513fc5e1d2764f08c01ab30643147bcb8b88619a377ae491b5b5ec78d3b4c54,55,女性,2018-05,Organic,27,6,436,0,1,0
698d52913fedfab93719e6e8d3ebe2e4c2ade20fe4b939fdaaf2d11b53a707c0,41,女性,2018-05,Organic,28,6,70,463,301,18
21d12bb057702dc5239c76aeafeb6ce984ff6cde659f2ec428c4ed860e2eb0b3,33,女性,2018-05,Organic,17,4,88,447,0,19
2e2fdeee602c108b1c1ea48867927863916bd88e6877e1345986ced5fab6a25b,46,女性,2018-05,mtburn_int,18,4,2,434,1,20
850f09fc2d1a21d0ec73a5f8e5035dd8dc47e564d6e997a5434c2012aa3e1627,37,女性,2018-05,Organic,22,5,315,425,249,17
058d38f4ab391663117a7b1ea2f7d2ddce795a63016357c9dfb93ecfee4f7313,50,女性,2018-06,Organic,22,5,353,294,678,0
3723281da7e9b38bbb568c59479485960f0fbc6743764385154223b63c968d73,40,女性,2018-06,applovin_int,24,5,287,431,273,2
9b7fd31f8f3cefd1ae39042bc0062baf2c2ed0dd6d13af7749b55959b3ee01dd,42,女性,2018-06,FiNC_Premium,21,5,131,397,41,13
3ab4ba68959051deef67f657a6a1f92c8830ac8a6a5705b30f57d601cb53a074,47,女性,2018-06,Organic,27,6,413,419,490,11
6e1e01f1e113bdf84655e8bbb9d2aa04df4f46824333ca318147956cc5c86de4,56,女性,2018-06,Organic,19,4,14,386,6,0
0f5456e7167ea03c2db1e7e38ee596af408e71223f075d1954d4f13b7575fc62,30,女性,2018-07,applovin_int,27,6,395,403,703,11
891b0e3556016bbef095fd6a5126ac8256cf601c5217fc8a8d47774c117bc915,51,男性,2018-07,googleadwords_int,25,6,82,389,158,0
68d9f2cce116663a0ed0d59068de39ca2bf6eebf8414f9f30b134f41ede4e4b6,42,女性,2018-07,nend_int,21,5,81,393,15,17
d8a6cca9f06ce9bc94292e93342ec2a6c1097017b9cd2b39a277356317f8e9e7,28,女性,2018-07,applovin_int,12,4,106,275,14,4
a28322cea8bf908a62dfc2d1db25e1d8ddb6adfc9c78bde6006e4ec4883d7a93,38,女性,2018-07,Instagram,26,6,159,346,6,9
91f777c6a0e9d42ff15cf642807613655d3ebf71645fa7dc26a4988a7f0a3d58,35,女性,2018-08,applovin_int,23,5,140,357,139,14
b5b51980b2a960cf078d30089e64f4449f732098d31a508d6e2259ecf4d1cee7,34,女性,2018-09,applovin_int,15,4,41,339,71,5
9b0ab934450c5e6f7db78dbddd766d9c5d08436416ceb8a583e235082bb1263f,42,女性,2018-09,招待リンク,13,3,35,283,42,14
bb9f62cb048e4397c7209b9142a5f8615d6f413bd3d291fcd255bb4895ef152a,35,女性,2018-09,Organic,19,4,141,327,51,14
7bdace4444ca57830e85aecbb6017dddc9e3a4979f3a3ac7bbb1df98ec19e5da,50,女性,2018-09,tokucha,27,6,271,334,37,0
b322000fb111a741cf17e684adafc881367f3ee999d1f361901c0d7105d8b200,33,女性,2018-09,Organic,27,6,280,330,405,6
86275f379503efe50e1ea94d5df16a56d68c246ef2d698c42d4948ac79a7318a,55,女性,2018-09,tokucha,27,6,274,312,767,1
fcbc80fcdfdbbb4493ff1db1e5ad09bc28be36d1747651c6d1922037e75285b8,54,女性,2018-09,tokucha,20,5,252,287,764,0
688d41c7edcf3320c96713e8565b646f0d2cacd40d6ae021af6ac9fc3b5c9407,52,女性,2018-10,tokucha,22,5,217,307,59,0
76418e9d9fce097e59d946932358c65c1c0bcdd4275c2b3a0e8265139d55bf6c,40,女性,2018-10,tokucha,20,4,55,307,22,3
580533c3bfb46c6fca55e356237d506e8c0b5a28f1ed89694bae54920647bf04,33,女性,2018-10,Organic,25,6,29,281,42,1
61a13218dc64fb5d9125218effb305e28db015ff047ecd5df23fa6f1b0c4d2a9,36,男性,2018-11,Organic,28,6,79,464,71,0
d7a538a1f5976e778fea8d204286646dbd04120466a84b41421e60d78f1f985a,36,女性,2018-11,applovin_int,9,3,1,261,0,1
009d5184ab0182dea3a0b9178d674cf5d5158a34d3092ab0216756792be87f28,62,女性,2018-11,tokucha,18,4,116,268,171,0
93033297ee902a0244d2adf530c26152f81358608a762257c90a2dcf5c1e94c4,33,女性,2018-11,Organic,25,6,27,261,536,10
cb80a6094ab30026f84ebb0eab29644f6daa303a044a5a3fd255f0194075cccc,39,女性,2019-01,applovin_int,26,6,212,214,248,8
6a69fb96c38230d06622a42c4917d7a7973bb82d9c5a65883aa3bdeaf25adf28,17,女性,2019-02,maio_int,24,5,8,161,27,9
3aa9e9c3fbd82c9226a99f3bbb6204f8948d41f534cb51d616d1abb803b54cdf,40,女性,2017-06,招待リンク,9,4,55,59,155,2
f914cb4fdc5e00e00aed41171418aa77761955e1a1c6fa149ba37ad0d6e0cef9,53,女性,2017-06,招待リンク,15,4,100,151,97,1
0f90105b4f8ca556581208fc696a6460f2d67c9317a923e4d4efbd9f517bd8b5,45,女性,2017-06,招待リンク,10,3,31,169,21,1
e8de2e84ec13c29041be0968e7433e024135f5f4f35e6a3a4677b827543924e9,32,女性,2017-06,Organic,9,3,38,54,2,7
067fe0762393c141470243703d230929b3a0b535dbb55fa909cf72eeb435d410,68,女性,2017-06,Organic,27,6,596,598,570,1
2abaab38c6a3a269a85a49e8cfbc7b5ede1edb492841c8f5cf37e800901e3100,28,女性,2017-07,Instagram,7,3,67,37,173,6
d31d270c5a758b1252b33e0a9a85753a8c6485ccdef435fa8ffd76656a04f2f0,41,女性,2017-08,googleadwords_int,15,4,374,439,728,5
454dfcb8c86e29e71eaa2d7fc5c9f54d09c59328bef2d88090d208034fd7c9e4,25,女性,2017-09,Twitter,10,3,27,41,0,7
fa584ee547c832cf6dbf2b4231617c1f619418bc98fc3577e0c458498706be99,46,女性,2017-10,Organic,27,6,441,499,393,24
2d3eb52428b463c52bf2069c35df92d85f88c13d71d8967c91857c9d4c0f46cc,56,女性,2018-03,mtburn_int,22,5,20,402,2,2
3da96d39e8c2649869794c76c59c23204debe76193a3013d18325dcf113146a5,39,女性,2018-03,Organic,26,6,359,487,79,16
4cca0adc7ce5dd8d07323a5c90337d33e734c6c3cd2b690b4133be008cde9f7d,28,女性,2018-04,Organic,7,2,12,465,0,1
8f6926ed2d42a8215f7391fb3efe0a7a415ffdd70775e9d918b47e7007095e72,42,女性,2018-05,imcplanning_int,26,6,383,515,821,16
808afce8ac5f4b41218155e942cc44b735d9728c66adf0a7d5f25081fbcff027,24,女性,2018-06,Organic,22,5,23,365,4,19
6cc7dcdfc91647491f3ae4a3318ef938046268fb90db1e76de72dd543d9ea0ac,57,男性,2018-06,Organic,22,5,241,403,601,0
a35948f71ad3077be5c9c1aacc524bf4281bc353ad350276c0d0aa99f79a6040,53,女性,2018-06,FiNC_Project,6,2,1,8,11,0
e882222fe5ad7f49e661d7865cb0169599bdb7dab1db4f6ad117b722d57f00df,34,女性,2018-07,Organic,4,1,1,366,0,1
d0ebe89f56f5780154afa921fc5c95a8a087bea08d302b6215368e8717e64fbc,31,女性,2018-07,招待リンク,27,6,374,436,1491,14
11ba37b673f874430750ff43e5864eec602384770797f73fa22d1b530d148d6e,42,女性,2018-08,googleadwords_int,6,2,29,273,72,7
91a131964fdd915b356a5fd893e03f6834b7d59fde5bf2d1b4c7f088c5f3eee2,43,女性,2018-08,Organic,28,6,335,367,329,13
703275e97ab9642cf99b6dca2c534f15e96d7c24aeba24a1f59f092d85cda713,36,女性,2018-08,Instagram,21,5,129,292,125,6
11fefed00a631bcf7ddc5e71f33446fe006644e35b3a8e834304881d2e8f1713,37,女性,2018-08,Organic,21,5,28,358,0,0
dfcc86669788ab4d4679046df49db552565b9194ebe3f33f144cdfe09ca42b2e,24,女性,2018-08,Organic,24,6,262,333,452,14
782cf51bd62501f12cc721fd443b245a79bc73c4522d378393158f382336b10f,29,女性,2018-09,tokucha,11,4,22,90,137,9
c4df337cd6bd7e0d1d20da1753fd41ee412678a9cde43509ce8bed29ac7c41ef,56,男性,2018-09,tokucha,25,6,283,315,497,0
7e7301cf17536937e1cc24faaca20d1b09d412e76bef855f2c5ff7c7f8ed4bd2,51,女性,2018-10,Organic,5,2,18,109,73,8
9f407536e06acbec34a62ee6cd36ee45e98ce436bc078d086b75b42ee6b5cef0,34,女性,2018-10,mtburn_int,19,5,131,216,334,7
88d76798e7694e182a0735d424dfea4830da9b7cf8f01920ed17056f777f2cee,53,女性,2018-10,tokucha,18,4,189,263,2,0
47cc009e5e2b1bf0ec12629df01ea9bd6dcc07d75c3a6e757da24301feab52b7,42,男性,2018-10,tokucha,26,6,270,304,323,0
6cf1aadcff678917e687020e550a6e7c08267bbc5a98ee6b649c35020442e022,21,女性,2018-10,Organic,21,5,40,287,37,6
90d5365dec1ed2361862c067048bab7932185d596cf81169a286c7f59aea9df8,52,女性,2018-10,tokucha,20,5,7,267,7,2
aa647861288400d76cb28d9b9af9eee71dc46c7558f5717ce934683a61e99597,59,女性,2018-10,招待リンク,25,6,389,288,374,1
74ccf9d0847b83a3d0f57601763a40768b68f9c2ba2f832ea229b532a20f98b6,43,女性,2018-11,yahoojapan_int,28,6,304,285,551,10
16cad9266f5cb241dd87c8152dedce9fc4fbeaa86934ea727f4979202d2b876a,27,女性,2018-11,Instagram,28,6,219,286,292,11
3e940addf3a81d8bc567b1f40431dcaba27057dc4ff415e6b7dfb564b2abfe76,49,女性,2018-11,AudienceNetwork,25,6,24,258,13,2
79c9c783c1a807fafbd5f183cd22fd9b4f2897450b8ed3e204dfc58f00a1a0da,36,女性,2018-12,googleadwords_int,24,5,152,267,25,5
1ab92d958b2df69ee6a7d81132887e579d01b02aa556646ec124679940cfb0a2,44,女性,2019-01,FiNC_Premium,26,6,30,201,23,3
2ce32e1a1cbd5a8f2b6299c6ce8f9ff9fca4304df3cd7b2acd34e929dc97a074,40,女性,2019-01,dotgames_int,12,3,21,198,57,3
957ac92707ea5494caa20e7b9c026859c1c2b3db22f0780674da277ad2e50c59,46,男性,2019-02,smartc_int,24,5,75,193,68,0
97d63b32e480ba668a23fdada8a779122ef93bff629848ac63ced3cd206ff115,23,女性,2019-02,applovin_int,11,4,34,33,83,1
8483cfb4d8cb3496d72d3660b1e1763d2efb2a036dbad858232779d367562991,27,女性,2019-02,adeals_int,22,5,91,179,178,8
83343ba263b655c8e823e8b4a2e9afa472a6c8ba8007b8112dbfe4405d9430d2,44,女性,2019-02,googleadwords_int,22,6,143,176,0,7
6459a03abdb3f3ab05195d0e45f05e4b51bd3ba616ca3704fd0ae8f099c44f23,23,女性,2019-03,applovin_int,15,4,8,121,328,1
09bf36f632e0a842780b6df88edf2ccbeb89310beb3da9a0fd5304ef6066c3aa,47,女性,2019-03,FacebookAds,18,4,5,151,0,4
2b63ad64ab134f892461ce0ef8189621d008dbc35421f3bee971663cd90fb4f7,30,女性,2019-03,Apple Search Ads,23,6,105,149,33,6
fac9cecd2a945a474d916feeb365726742b532c69de4d9148c6fc78251b4f459,41,女性,2019-03,afio_int,24,6,138,146,197,6
4e21a703ea9a35c9cb8a14bef86aac4bcd05a5fef1cdf7ac7af7a462e9c0335a,45,男性,2019-06,FiNC_Project,22,6,51,65,243,0
e094c57b2e97e6db5cf1b3af565c1b4c0fe87d818957e6af98b1608a0f8fae47,47,男性,2019-04,Organic,13,4,59,85,5,0
0878a1c7a4aa74c6380bd14026639174657d35527ffbb676a9702cd7bfb58d10,40,女性,2019-04,Organic,11,4,8,82,5,1
e3cf961e0c7f75c1c960089ad22ca826adf76a951b302af45e5d54601f0397c6,33,女性,2017-01,fincweb,8,3,4,0,3,1
9bd6329d2e45f4f74639c384846f7040169506c98cb0a1539c9db4413be20c5b,47,女性,2017-06,招待リンク,19,4,554,310,7,22
7674881a6aeb27f9322bff73c137ac0f725939ec59f7e67458767c03701629ff,32,女性,2017-06,招待リンク,15,3,6,365,1,1
29b5a6388682dddd1eeb3af316e875f8648a0aa7878f8eb8bff307f1684c89e7,49,女性,2017-07,FacebookAds,26,6,702,390,41,0
6402764f63c9553adc7cea40977a6bc78a12a2710f757a9a674ec0fca63daae3,59,,2017-07,Organic,27,6,663,659,705,1
cb6d011ebba8ba3c18a877849b1c1e22681e244482f7c9aae9c744c3a5c9e18d,39,男性,,applovin_int,19,5,287,414,506,0
34abe32b6969b6adce5ff49db0194bfcc0a42f709be5bf5eed79776587eada7b,58,女性,2017-09,Organic,24,5,116,409,6,0
7b5796c03f382d0afb443d398ba310644dd13e63807ff02e7b0af73eee0945a6,21,女性,2017-09,APP_website,13,4,31,378,31,0
f547457f287fd1a9554dc5e9adc76a1e714daa31abca71d22027f5277b15d04b,47,女性,2017-10,招待リンク,11,3,36,263,231,17
d7b6548d01cd4c0a429bdaee7d7037c0821c34ea0391ac5b0330faa9009c8699,21,女性,2017-10,Twitter,14,4,115,68,242,3
509b30671f36b68838f623b36e8ee315db8ca150b263f6a934b40f02d8f2290c,30,女性,2017-10,Organic,12,4,69,205,23,1
f22c88af4593e09d36f480fc8867bce4459461f71d067551baf0a34f20d782ee,44,女性,2017-10,FacebookAds,26,6,3,3,10,0
